frame,MSD,time
84,4.544966,4.228
85,3.312911,4.27833333333333
86,3.727763,4.32866666666667
87,5.047526,4.379
88,4.882838,4.42933333333333
89,4.05432,4.47966666666667
90,6.972144,4.53
91,7.944329,4.58033333333333
92,9.472825,4.63066666666667
93,8.903115,4.681
94,9.368943,4.73133333333333
95,10.03074,4.78166666666667
96,11.900671,4.832
97,10.723769,4.88233333333333
98,11.387821,4.93266666666667
99,10.772781,4.983
100,10.102263,5.03333333333333
101,10.213698,5.08366666666667
102,9.36646,5.134
103,9.869142,5.18433333333333
104,11.04387,5.23466666666667
105,11.775891,5.285
106,13.237323,5.33533333333333
107,22.960401,5.38566666666667
108,23.155585,5.436
109,22.680336,5.48633333333333
110,22.328458,5.53666666666667
111,24.696047,5.587
112,23.955881,5.63733333333333
113,20.784695,5.68766666666667
114,20.183556,5.738
115,17.655293,5.78833333333333
116,14.038676,5.83866666666667
117,12.908031,5.889
118,12.635407,5.93933333333333
119,0.0,5.98966666666667
120,0.0,6.04
121,0.0,6.09033333333333
122,0.0,6.14066666666667
123,0.0,6.191
124,0.0,6.24133333333333
125,0.0,6.29166666666667
126,0.0,6.342
127,0.0,6.39233333333333
128,0.0,6.44266666666667
129,0.0,6.493
130,0.0,6.54333333333333
131,0.0,6.59366666666667
132,0.0,6.644
133,0.0,6.69433333333333
134,0.0,6.74466666666667
135,0.0,6.795
136,0.0,6.84533333333333
137,0.0,6.89566666666667
138,0.0,6.946
139,0.0,6.99633333333333
140,0.0,7.04666666666667
141,0.0,7.097
142,0.0,7.14733333333333
143,0.0,7.19766666666667
144,0.0,7.248
145,0.0,7.29833333333333
146,0.0,7.34866666666667
147,0.0,7.399
148,0.0,7.44933333333333
149,0.0,7.49966666666667
150,0.0,7.55
151,0.0,7.60033333333333
152,0.0,7.65066666666667
153,0.0,7.701
154,0.0,7.75133333333333
155,0.0,7.80166666666667
156,0.0,7.852
157,0.0,7.90233333333333
158,0.0,7.95266666666667
159,0.0,8.003
160,0.0,8.05333333333333
161,0.0,8.10366666666667
162,0.0,8.154
163,0.0,8.20433333333333
164,0.0,8.25466666666667
165,0.0,8.305
166,0.0,8.35533333333333
167,0.0,8.40566666666667
168,0.0,8.456
169,0.0,8.50633333333333
170,0.0,8.55666666666667
171,0.0,8.607
172,0.0,8.65733333333333
173,0.0,8.70766666666667
174,0.0,8.758
175,0.0,8.80833333333333
176,0.0,8.85866666666667
177,0.0,8.909
178,0.0,8.95933333333333
179,0.0,9.00966666666667
180,0.0,9.06
181,0.0,9.11033333333333
182,0.0,9.16066666666667
183,0.0,9.211
184,0.0,9.26133333333333
185,0.0,9.31166666666667
186,0.0,9.362
187,0.0,9.41233333333333
188,0.0,9.46266666666667
189,0.0,9.513
190,0.0,9.56333333333333
191,0.0,9.61366666666667
192,0.0,9.664
193,0.0,9.71433333333333
194,0.0,9.76466666666667
195,0.0,9.815
196,0.0,9.86533333333333
197,0.0,9.91566666666667
198,0.0,9.966
199,0.0,10.0163333333333
200,0.0,10.0666666666667
201,0.0,10.117
202,0.0,10.1673333333333
203,0.0,10.2176666666667
204,0.0,10.268
205,0.0,10.3183333333333
206,0.0,10.3686666666667
207,0.0,10.419
208,0.0,10.4693333333333
209,0.0,10.5196666666667
210,0.0,10.57
211,0.0,10.6203333333333
212,0.0,10.6706666666667
213,0.0,10.721
214,0.0,10.7713333333333
215,0.0,10.8216666666667
216,0.0,10.872
217,0.0,10.9223333333333
218,0.0,10.9726666666667
219,0.0,11.023
220,0.0,11.0733333333333
221,0.0,11.1236666666667
222,0.0,11.174
223,0.0,11.2243333333333
224,0.0,11.2746666666667
225,0.0,11.325
226,0.0,11.3753333333333
227,0.0,11.4256666666667
228,0.0,11.476
229,0.0,11.5263333333333
230,0.0,11.5766666666667
231,0.0,11.627
232,0.0,11.6773333333333
233,0.0,11.7276666666667
234,0.0,11.778
235,0.0,11.8283333333333
236,0.0,11.8786666666667
237,0.0,11.929
238,0.0,11.9793333333333
239,0.0,12.0296666666667
240,0.0,12.08
241,0.0,12.1303333333333
242,0.0,12.1806666666667
243,0.0,12.231
244,0.0,12.2813333333333
245,0.0,12.3316666666667
246,0.0,12.382
247,0.0,12.4323333333333
248,0.0,12.4826666666667
249,0.0,12.533
250,0.0,12.5833333333333
251,0.0,12.6336666666667
252,0.0,12.684
253,0.0,12.7343333333333
254,0.0,12.7846666666667
255,0.0,12.835
256,0.0,12.8853333333333
257,0.0,12.9356666666667
258,0.0,12.986
259,0.0,13.0363333333333
260,0.0,13.0866666666667
261,0.0,13.137
262,0.0,13.1873333333333
263,0.0,13.2376666666667
264,0.0,13.288
265,0.0,13.3383333333333
266,0.0,13.3886666666667
267,0.0,13.439
268,0.0,13.4893333333333
269,0.0,13.5396666666667
270,0.0,13.59
271,0.0,13.6403333333333
272,0.0,13.6906666666667
273,0.0,13.741
274,0.0,13.7913333333333
275,0.0,13.8416666666667
276,0.0,13.892
277,0.0,13.9423333333333
278,0.0,13.9926666666667
279,0.0,14.043
280,0.0,14.0933333333333
281,0.0,14.1436666666667
282,0.0,14.194
283,0.0,14.2443333333333
284,0.0,14.2946666666667
285,0.0,14.345
286,0.0,14.3953333333333
287,0.0,14.4456666666667
288,0.0,14.496
289,0.0,14.5463333333333
290,0.0,14.5966666666667
291,0.0,14.647
292,0.0,14.6973333333333
293,0.0,14.7476666666667
294,0.0,14.798
295,0.0,14.8483333333333
296,0.0,14.8986666666667
297,0.0,14.949
298,0.0,14.9993333333333
299,0.0,15.0496666666667
